I_a,snr_dB,X,E
0.0,6.0,[ 1 -1  1 ...  1  1  1],"[ 1.99331325 -2.39275376  1.83630478 ...  0.96469381 -1.46827618
  0.85127861]"
I_a,snr_dB,X,E
0.1,6.0,[ 1 -1 -1 ...  1 -1  1],"[ 0.95188856 -0.63210409 -0.65290138 ...  0.38853597 -0.70273333
  1.1480924 ]"
I_a,snr_dB,X,E
0.2,6.0,[ 1  1 -1 ...  1  1 -1],"[ 2.38301692  2.4212597  -2.41222107 ...  6.72580513  6.20566356
 -6.59761263]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[ 1 -1  1 ...  1 -1  1],"[-0.3816115   0.35927411 -0.33330432 ...  1.40718931 -0.95098075
  0.83716434]"
I_a,snr_dB,X,E
0.4,6.0,[-1  1  1 ... -1  1 -1],"[ 1.68888748  0.09635725  0.26906023 ... -0.50389384  0.50512269
 -0.04364217]"
I_a,snr_dB,X,E
0.5,6.0,[ 1  1 -1 ... -1 -1 -1],"[ 1.06803446 -0.26807192  0.53069945 ... -1.73813202 -1.61685506
 -1.31491263]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[-1  1  1 ... -1  1 -1],"[-0.3148467   0.53759271  0.0871297  ... -1.07995474  0.74346184
 -1.00664792]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[-1 -1 -1 ... -1  1 -1],"[-0.09482561  0.39752991  0.0382332  ... -0.23998838  0.83855888
 -0.3293313 ]"
I_a,snr_dB,X,E
0.8,6.0,[ 1  1 -1 ... -1  1  1],"[ 0.27702994  0.87264349 -0.81508508 ... -0.84976053  0.86822095
 -1.62015627]"
I_a,snr_dB,X,E
0.9,6.0,[ 1  1  1 ... -1  1 -1],[0.22121117 0.15327391 0.06840171 ... 1.98219275 1.49187717 1.50592176]
I_a,snr_dB,X,E
0.0,7.0,[ 1 -1 -1 ...  1 -1  1],"[ 2.42317126  1.45429827 -1.41163824 ...  0.47429913 -1.62993056
  0.50179011]"
I_a,snr_dB,X,E
0.1,7.0,[ 1 -1  1 ... -1  1  1],"[ 0.86198521 -0.17040915  0.53548828 ... -1.51383844  1.27748251
  1.64560488]"
I_a,snr_dB,X,E
0.2,7.0,[ 1 -1  1 ... -1  1  1],"[ 0.74750626  0.28374768  0.31225654 ... -4.26544242  4.39433207
  4.91439512]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1  1  1 ...  1  1  1],"[-3.69020628  3.99182043  2.96214325 ...  3.50533243  3.49720832
  3.66320451]"
I_a,snr_dB,X,E
0.4,7.0,[-1  1 -1 ... -1 -1 -1],"[ 0.20344213  0.06065324  0.5495266  ... -0.18490672 -0.22235184
  0.2388379 ]"
I_a,snr_dB,X,E
0.5,7.0,[-1 -1  1 ...  1  1 -1],"[ 0.22520427 -2.05213843 -0.46953931 ... -1.84784719  0.85939683
 -1.94613993]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[ 1 -1 -1 ... -1 -1 -1],"[ 1.77824867 -1.40748844 -2.12089404 ... -0.61401182 -0.67947935
 -0.34684365]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[-1 -1 -1 ...  1  1  1],"[-6.69946416 -6.66954741 -6.75989399 ...  4.30648792  3.92606364
  4.19679589]"
I_a,snr_dB,X,E
0.8,7.0,[1 1 1 ... 1 1 1],"[ 2.13886189  2.39217288  2.18133613 ...  1.23872991  1.09494911
 -2.14757808]"
I_a,snr_dB,X,E
0.9,7.0,[-1 -1 -1 ... -1  1  1],"[-0.77698746 -0.24744902  0.35805933 ...  0.13470764  0.64393253
 -1.03202412]"
I_a,snr_dB,X,E
0.0,8.0,[ 1 -1  1 ... -1  1 -1],"[ 2.8588088  -2.77725915  2.65097629 ...  3.96820547 -3.98276414
 -5.03419767]"
I_a,snr_dB,X,E
0.1,8.0,[ 1  1 -1 ... -1  1  1],"[ 4.62000488  4.63071784 -5.7586519  ... -3.92983188  2.87345973
  2.43369995]"
I_a,snr_dB,X,E
0.2,8.0,[ 1  1  1 ... -1 -1  1],[1.02478047 2.21096321 3.0689274  ... 0.2332265  1.07883237 0.04650369]
I_a,snr_dB,X,E
0.30000000000000004,8.0,[ 1 -1 -1 ... -1  1  1],"[ 1.00622524 -0.5672671  -1.57502198 ...  4.19802204  4.00987167
  4.08765893]"
I_a,snr_dB,X,E
0.4,8.0,[1 1 1 ... 1 1 1],"[ 5.62502423  5.65977006  5.66522339 ... -1.2432069  -0.45123725
 -0.55357533]"
I_a,snr_dB,X,E
0.5,8.0,[ 1  1  1 ... -1  1  1],"[ 2.69630696  2.40961814  2.67362407 ...  0.11348675  1.11187672
 -0.318721  ]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[-1 -1 -1 ...  1 -1  1],"[-10.07905275  -9.27905052  -8.36267782 ...  -4.06708554  -4.56872588
  -4.36153724]"
I_a,snr_dB,X,E
0.7000000000000001,8.0,[-1 -1  1 ...  1 -1  1],"[-3.11691914  1.28581261 -1.31303257 ...  0.02230916 -3.3747552
  0.16508873]"
I_a,snr_dB,X,E
0.8,8.0,[-1 -1 -1 ... -1 -1 -1],"[-3.94170917 -4.87330964 -2.29781566 ... -7.77617158 -7.76381001
 -7.92543196]"
I_a,snr_dB,X,E
0.9,8.0,[-1  1  1 ...  1 -1  1],"[ -4.4482577    4.21839661   4.14725658 ...  11.72528583 -10.58182952
   7.76213266]"
I_a,snr_dB,X,E
0.0,9.0,[ 1  1  1 ...  1 -1  1],"[-0.18897779  1.85009909 -0.61746337 ...  1.92580042 -1.90626704
  1.18731093]"
I_a,snr_dB,X,E
0.1,9.0,[ 1 -1 -1 ...  1  1  1],"[ 1.60535865 -2.86135043 -2.77289545 ...  4.64599067  4.27492248
  6.35422174]"
I_a,snr_dB,X,E
0.2,9.0,[-1  1 -1 ...  1 -1 -1],"[-1.79010929  1.74796326 -2.55443749 ...  1.21884479  2.04003453
 -1.4701369 ]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[ 1 -1 -1 ...  1 -1 -1],"[ 11.70130736 -12.45046243 -11.36801613 ...   5.88504867  -6.21795828
  -5.72223797]"
I_a,snr_dB,X,E
0.4,9.0,[-1 -1  1 ... -1  1 -1],"[-3.77419114 -4.21873705  3.58166306 ... -5.44655073  5.08371264
 -5.28938681]"
I_a,snr_dB,X,E
0.5,9.0,[ 1 -1  1 ... -1  1 -1],"[ 8.55906945 -7.5965419   7.61073837 ... -1.72083346  0.85132194
 -0.79293405]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[ 1  1 -1 ...  1 -1 -1],"[ 8.56817439  7.79484038 -9.61771806 ...  1.38564562 -0.24212897
 -0.30148434]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[-1  1 -1 ... -1  1  1],"[-2.16819291  0.89097697 -2.15698574 ...  0.71104476  2.93496594
 -0.83738594]"
I_a,snr_dB,X,E
0.8,9.0,[ 1  1  1 ...  1  1 -1],"[ 4.19595789  4.15011774  4.17340779 ... 10.34519329 10.00832717
 -9.83409347]"
I_a,snr_dB,X,E
0.9,9.0,[-1 -1 -1 ... -1  1 -1],"[-15.14466104 -15.14370918 -15.14758487 ... -10.83765354  12.4676931
 -11.38800084]"
I_a,snr_dB,X,E
0.0,10.0,[-1  1  1 ...  1 -1  1],"[-6.769222    5.67709696  6.9080397  ...  4.99643863 -5.07863774
  4.70026336]"
I_a,snr_dB,X,E
0.1,10.0,[-1  1 -1 ...  1  1 -1],"[-12.69214445  12.22869391 -11.56539067 ...  13.16518362  14.60274049
 -13.80208996]"
I_a,snr_dB,X,E
0.2,10.0,[-1  1  1 ...  1  1  1],"[-8.0706219   8.06780557  8.05747673 ... 13.32684089 13.13142591
 14.865708  ]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[ 1 -1 -1 ... -1  1  1],"[  7.8952147   -6.8957774  -10.42678502 ...  -8.69272266   8.05207507
   7.74004944]"
I_a,snr_dB,X,E
0.4,10.0,[ 1 -1 -1 ...  1  1 -1],"[ 14.73246746 -14.84288612 -14.61923256 ...  12.30889659  12.80748495
 -11.9674088 ]"
I_a,snr_dB,X,E
0.5,10.0,[-1 -1 -1 ... -1  1  1],"[-10.28076027 -13.18754564 -10.34203754 ...  -8.87236858   9.46552426
   8.9266533 ]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[ 1 -1 -1 ... -1 -1  1],"[  4.59638459  -4.61254168  -4.65508152 ... -15.37609585 -15.53917378
  15.58706521]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[-1  1 -1 ...  1  1 -1],"[ -9.19140935   9.0658272  -10.37992557 ...   1.6223517    1.65501889
  -1.60170705]"
I_a,snr_dB,X,E
0.8,10.0,[ 1 -1 -1 ...  1 -1 -1],"[ 13.71807885 -14.74614443 -14.78397232 ...   8.68258632  -8.68704866
 -13.00143212]"
I_a,snr_dB,X,E
0.9,10.0,[ 1 -1  1 ...  1 -1 -1],"[ 14.98722117 -23.48443577  14.96925921 ...  16.58869649 -16.32227177
 -16.38878668]"
I_a,snr_dB,X,E
0.0,6.0,[-1  1 -1 ... -1 -1 -1],"[ 0.71479778 -0.33988591  0.17897895 ...  0.69758602 -0.0592477
  1.3120849 ]"
I_a,snr_dB,X,E
0.1,6.0,[ 1  1 -1 ... -1 -1 -1],"[ 0.61169067 -0.09819191 -1.41441889 ... -1.29137295  0.49401438
  0.0238294 ]"
I_a,snr_dB,X,E
0.2,6.0,[ 1  1 -1 ... -1 -1 -1],"[ 0.10500487 -0.43937124  0.40766591 ...  0.17492976  0.21181853
  0.21577936]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[-1 -1  1 ...  1 -1 -1],"[-3.45287788 -3.31140793  3.48715506 ... -0.34765923  0.1167365
  0.51306786]"
I_a,snr_dB,X,E
0.4,6.0,[ 1 -1  1 ...  1  1 -1],"[-0.55687356  0.32633241  1.73307533 ...  1.42545393  1.44913912
 -0.95246039]"
I_a,snr_dB,X,E
0.5,6.0,[ 1  1 -1 ... -1 -1  1],"[ 5.55093021  5.34633381 -5.04162022 ... -1.12394399 -0.90466617
  0.70511664]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[ 1 -1 -1 ... -1  1 -1],"[ 2.63424011 -1.90071569 -1.1752651  ... -1.62106365  0.89267438
 -0.46726683]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[ 1  1 -1 ...  1  1 -1],"[ 2.96543801  3.35277946 -3.35249252 ... -0.46666137  0.29968311
  0.41326593]"
I_a,snr_dB,X,E
0.8,6.0,[ 1 -1 -1 ... -1 -1  1],"[ 0.29102524 -0.72597425 -0.48592952 ... -1.61383778 -0.99905551
 -0.12097031]"
I_a,snr_dB,X,E
0.9,6.0,[-1  1  1 ... -1  1  1],"[ 1.25510865 -1.8270409  -0.47014066 ... -1.73174235  0.9362105
  0.80133558]"
I_a,snr_dB,X,E
0.0,7.0,[-1 -1  1 ... -1 -1 -1],"[-0.93831243 -0.57235542  0.91388447 ... -2.12061799 -1.01561351
  0.77029879]"
I_a,snr_dB,X,E
0.1,7.0,[-1 -1 -1 ...  1 -1 -1],"[ 0.10777016  0.03196271  0.00747938 ...  4.85174086 -4.57734101
 -5.10862896]"
I_a,snr_dB,X,E
0.2,7.0,[ 1 -1  1 ... -1  1 -1],"[ 1.66408372  1.49785848  1.46006265 ... -2.42486437  2.21238621
 -1.86778743]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1  1  1 ... -1  1  1],"[-0.3094745  -0.08892478  0.0186301  ... -1.79313509  0.5761101
  1.16697228]"
I_a,snr_dB,X,E
0.4,7.0,[-1 -1 -1 ... -1 -1 -1],"[-2.0166653  -2.07715036 -1.52025409 ... -2.45221475 -0.74280417
 -2.10762318]"
I_a,snr_dB,X,E
0.5,7.0,[-1  1  1 ...  1 -1  1],"[-1.18810329  1.69442185  1.20331975 ... -0.47199041 -0.69475152
  0.75897341]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[ 1  1  1 ... -1 -1 -1],"[ 3.27401113 -1.56498974 -1.45641419 ... -1.71388147 -2.38480579
 -1.66876975]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[-1  1  1 ... -1  1 -1],"[-1.63276433 -1.72126737 -0.89865047 ... -4.13760097  3.85386067
 -4.29346243]"
I_a,snr_dB,X,E
0.8,7.0,[ 1  1  1 ... -1 -1  1],"[-3.4543258  -3.53089315  3.35686711 ... -0.2029102  -1.10954526
 -1.59160426]"
I_a,snr_dB,X,E
0.9,7.0,[ 1 -1 -1 ... -1 -1 -1],"[ 0.50652184  0.35686411 -1.11296052 ... -2.08625684 -2.24441558
 -1.22888787]"
I_a,snr_dB,X,E
0.0,8.0,[ 1  1 -1 ... -1  1  1],"[ 2.89661691  2.24365883  0.18470836 ... -0.17425564 -0.05339305
  0.79556875]"
I_a,snr_dB,X,E
0.1,8.0,[ 1 -1  1 ... -1  1 -1],"[ 0.23020731 -0.99173629  0.69634107 ... -0.93848384  1.16227081
 -1.33595413]"
I_a,snr_dB,X,E
0.2,8.0,[-1  1  1 ... -1 -1 -1],"[-1.20866284  2.4690832   1.1631633  ...  0.60051943 -1.15199918
 -1.43560415]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[-1  1  1 ...  1  1  1],"[ 0.10270078  0.34373202 -0.8864195  ...  7.4710842   7.92707983
  7.41582127]"
I_a,snr_dB,X,E
0.4,8.0,[ 1 -1 -1 ...  1 -1 -1],"[ 0.55664615 -0.385613    0.54558304 ... -1.21806358 -1.32894856
  1.02350991]"
I_a,snr_dB,X,E
0.5,8.0,[-1  1  1 ...  1 -1  1],"[-5.1980926   4.93710843  2.70241209 ...  1.00368758  0.52421546
 -1.22051642]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[ 1 -1  1 ... -1  1  1],"[-0.15350047 -0.31021251  0.89345587 ... -3.36314228  3.2605027
  3.72245299]"
I_a,snr_dB,X,E
0.7000000000000001,8.0,[ 1  1  1 ... -1  1 -1],"[ 1.81791976  0.26200661 -0.7162975  ... -0.55515142  0.06385883
  0.15501744]"
I_a,snr_dB,X,E
0.8,8.0,[-1  1  1 ... -1  1 -1],"[ 2.70069859  6.12796241  5.96569421 ... -1.47493347  1.54172696
 -1.2955601 ]"
I_a,snr_dB,X,E
0.9,8.0,[ 1  1 -1 ...  1  1  1],[0.95421659 0.56600649 1.97171848 ... 5.44758285 5.77531287 5.75185317]
I_a,snr_dB,X,E
0.0,9.0,[ 1  1  1 ...  1 -1  1],"[ 2.58086574  3.29009073  2.48937401 ...  0.95693286 -1.37652305
  1.42847817]"
I_a,snr_dB,X,E
0.1,9.0,[ 1 -1 -1 ... -1  1  1],"[ 0.33140493  0.05526498 -1.13723961 ...  0.33032795  1.20802893
 -0.13794687]"
I_a,snr_dB,X,E
0.2,9.0,[ 1  1 -1 ...  1 -1 -1],"[ 4.05346577  5.29870889 -4.80717886 ...  2.30459383 -2.33018957
 -2.30441582]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[-1  1  1 ...  1  1  1],"[ 0.31122193 -0.3355975  -0.29536458 ...  2.12863238  3.3774416
  2.09992413]"
I_a,snr_dB,X,E
0.4,9.0,[-1  1 -1 ...  1 -1  1],"[-6.08531662  5.88104655 -6.24328316 ...  1.43156637 -1.18122843
  1.96956133]"
I_a,snr_dB,X,E
0.5,9.0,[ 1 -1 -1 ... -1 -1 -1],"[ 6.11584517 -6.85096142 -4.06728567 ... -1.99770891 -1.59296073
 -1.93699787]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[ 1  1  1 ... -1 -1  1],"[ 3.67073585  4.30700701  4.07309715 ... -4.34436874 -5.53896069
  3.90215867]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[ 1 -1 -1 ...  1 -1 -1],"[  2.36167451  -2.61469382  -2.36837871 ...  19.10525531 -19.11804827
 -19.38864302]"
I_a,snr_dB,X,E
0.8,9.0,[-1  1  1 ... -1 -1 -1],"[ -2.82418498   1.54483884   1.7084997  ... -14.30149518 -14.45934056
 -14.29426787]"
I_a,snr_dB,X,E
0.9,9.0,[ 1  1 -1 ... -1  1  1],"[ 18.54856928  17.86689451 -17.6496889  ... -17.2594283   18.43706022
  19.343245  ]"
I_a,snr_dB,X,E
0.0,10.0,[ 1 -1  1 ... -1 -1 -1],"[  5.98983284  -2.01221375   6.02360877 ... -16.35215745 -15.98571466
 -14.54971547]"
I_a,snr_dB,X,E
0.1,10.0,[ 1  1 -1 ... -1  1 -1],"[  8.39011542   9.75370823  -8.86770462 ... -13.90725557  13.27197483
 -13.25367123]"
I_a,snr_dB,X,E
0.2,10.0,[-1 -1 -1 ...  1 -1  1],"[-11.49983405 -12.29196543  -9.89896526 ...   1.39339989  -1.53610626
   2.95798197]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[ 1  1  1 ... -1  1 -1],"[ 2.42573601  4.78806735  5.83785982 ... -7.35656509  7.11893973
 -6.61053255]"
I_a,snr_dB,X,E
0.4,10.0,[-1 -1  1 ...  1  1  1],"[-13.61790516 -10.78356564  10.8872473  ...   7.51321267   7.56582233
   7.92676023]"
I_a,snr_dB,X,E
0.5,10.0,[-1  1  1 ...  1  1 -1],"[ -7.20755347   8.635644     3.91736972 ...  11.10710081  11.00067625
 -10.72585007]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[ 1 -1  1 ... -1 -1 -1],"[ 12.95320904 -13.02045388  14.94152967 ... -10.51700103 -13.00972807
 -10.53988058]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[ 1 -1  1 ...  1 -1 -1],"[ 11.4557359  -11.48515483  11.86921684 ...  12.21444174 -12.40980962
 -12.25018059]"
I_a,snr_dB,X,E
0.8,10.0,[-1  1 -1 ...  1  1 -1],"[-13.21027643  13.1553529  -15.68927383 ...  14.84902983  15.21504433
 -14.88655442]"
I_a,snr_dB,X,E
0.9,10.0,[ 1 -1 -1 ...  1  1  1],"[ 10.86846634 -11.29461762 -11.05098024 ...  16.8054749   18.82389083
  16.80319537]"
I_a,snr_dB,X,E
0.0,6.0,[-1 -1  1 ...  1 -1  1],"[-1.9064299  -2.08553183  2.07849342 ...  4.62511266 -3.94365312
  3.76203171]"
I_a,snr_dB,X,E
0.1,6.0,[-1 -1  1 ...  1 -1 -1],"[-1.73154505 -2.071855   -0.07381803 ... -0.313707    0.1490288
 -0.02685015]"
I_a,snr_dB,X,E
0.2,6.0,[-1 -1  1 ... -1 -1 -1],"[-0.9726384  -1.21376763  1.01341366 ... -0.84799214  0.60367009
  0.72756982]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[-1 -1 -1 ... -1  1 -1],"[-0.49509166  0.71660591  1.37360554 ... -1.53665159  1.697871
 -1.82058334]"
I_a,snr_dB,X,E
0.4,6.0,[-1 -1  1 ...  1 -1  1],"[-1.65123958 -0.12160056 -0.38756832 ... -0.16140012 -0.40095093
  0.24858831]"
I_a,snr_dB,X,E
0.5,6.0,[-1 -1  1 ... -1  1 -1],"[-2.26514919 -0.82872145  0.72898064 ...  0.07878389 -0.30005598
 -0.77862056]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[-1 -1  1 ... -1 -1 -1],"[-1.42499695  0.05821383  0.41225909 ... -1.59856061 -1.62091144
 -1.97755743]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[-1 -1  1 ... -1  1  1],"[-1.6243764  -1.36924655  1.5212954  ... -2.97393942  1.11823602
  3.15696013]"
I_a,snr_dB,X,E
0.8,6.0,[ 1 -1  1 ...  1  1  1],[0.34040938 0.35936598 0.01246957 ... 1.49928604 1.40086287 1.31009321]
I_a,snr_dB,X,E
0.9,6.0,[ 1  1 -1 ... -1 -1 -1],"[ 1.68382187 -0.8073825  -1.58799476 ... -0.28484444  0.31081864
  0.68677427]"
I_a,snr_dB,X,E
0.0,7.0,[ 1  1  1 ...  1 -1 -1],"[ 1.88091447 -1.98844055  2.25567139 ...  5.31899152 -5.2969049
 -5.83281212]"
I_a,snr_dB,X,E
0.1,7.0,[ 1 -1 -1 ...  1 -1  1],"[ 1.07999133 -1.83014236 -0.95713133 ...  1.69496599  1.36261993
  1.41364268]"
I_a,snr_dB,X,E
0.2,7.0,[-1  1  1 ... -1  1 -1],"[-0.41714272 -0.95589155 -1.03675041 ... -4.5256137   5.18391063
 -3.93015354]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1 -1 -1 ... -1 -1 -1],"[ 1.22624642  0.02489169  0.85983231 ... -0.41975044 -0.77099067
  0.3664886 ]"
I_a,snr_dB,X,E
0.4,7.0,[-1 -1 -1 ... -1  1 -1],"[-2.60669354 -2.72623854 -3.49309371 ...  0.1656473   0.83708814
 -0.6537228 ]"
I_a,snr_dB,X,E
0.5,7.0,[ 1  1  1 ... -1 -1 -1],"[ 2.73103734  0.31417926  1.35283356 ... -0.88784891 -0.86238694
 -0.97923453]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[ 1 -1  1 ...  1  1 -1],"[ 3.39880321 -3.23397228  3.27223483 ...  2.05914317  3.79360253
 -2.97221297]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[ 1 -1  1 ... -1 -1  1],"[ 1.10279025 -1.08518383  0.84503026 ...  0.16216696 -0.03825096
  0.29037057]"
I_a,snr_dB,X,E
0.8,7.0,[ 1 -1  1 ... -1 -1  1],"[ 0.74732135 -0.76613302  1.06776945 ...  1.33278383 -0.497542
 -0.54180969]"
I_a,snr_dB,X,E
0.9,7.0,[ 1 -1 -1 ... -1  1 -1],"[-0.16545971  0.0649268   0.15900264 ...  0.96307539 -0.16659027
 -1.14353348]"
I_a,snr_dB,X,E
0.0,8.0,[ 1 -1  1 ...  1 -1 -1],"[ 0.30854017 -2.1028009   0.40608409 ...  0.66881191 -0.11956774
 -0.2545746 ]"
I_a,snr_dB,X,E
0.1,8.0,[-1  1 -1 ... -1 -1  1],"[-4.43012869 -0.05210655  0.0986759  ... -1.18930671 -0.50412236
  1.76302867]"
I_a,snr_dB,X,E
0.2,8.0,[-1  1 -1 ... -1  1 -1],"[-0.70792922  0.17342552  0.01686276 ... -1.73408775  1.16424403
 -1.35335585]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[-1 -1  1 ... -1 -1  1],"[-1.997233   -0.87315369 -0.91950815 ... -3.94273989 -3.8412098
  4.16337027]"
I_a,snr_dB,X,E
0.4,8.0,[ 1 -1  1 ...  1  1  1],"[-0.86633939 -0.91556224 -0.34756789 ...  5.07401764  4.64278936
  4.88397402]"
I_a,snr_dB,X,E
